,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
245,2021-04-08T00:00:00+00:00,Aave,total,total,total,total,,350.2759946,5604415914,4377197715,5604415914,691017913.7,0.123298828,610.7307544,476.9969438,39.56900149,30.90444135,"5,58,38,99,125",1478900019,342178.3038,322551.7175,19626.58631,0
246,2021-04-07T00:00:00+00:00,Aave,total,total,total,total,,383.9257322,6142811715,4798962886,6142811715,603447657.6,0.098236392,658.2076583,514.2130786,42.75204175,33.39927563,"6,04,80,52,469",1614195014,413569.457,390178.3581,23391.09886,0
247,2021-04-06T00:00:00+00:00,Aave,total,total,total,total,,396.3058651,6340893841,4930008419,6340893841,474690193.1,0.074861716,666.4653502,518.172969,43.55097495,33.86063204,"6,09,99,29,213",1583708442,418741.4065,395531.6843,23209.72224,0
248,2021-04-05T00:00:00+00:00,Aave,total,total,total,total,,404.0241678,6464386686,5041026014,6464386686,489819774.9,0.075772041,689.9350053,538.0216993,45.11902428,35.18449409,"6,06,02,54,340",1571492276,456629.5033,428287.5208,28341.98244,0
249,2021-04-04T00:00:00+00:00,Aave,total,total,total,total,,379.4496618,6071194589,4766982643,6071194589,557272902.7,0.091789663,660.7787771,518.8305062,43.0716505,33.81901327,"5,84,62,10,609",1567980460,519347.1196,486198.7686,33148.35096,0
250,2021-04-03T00:00:00+00:00,Aave,total,total,total,total,,418.771294,6700340704,5246698610,6700340704,647201603.9,0.096592342,744.8592087,583.2616501,48.58054329,38.04097138,"6,37,60,92,107",1644768560,510137.5885,477176.0706,32961.51798,0
251,2021-04-02T00:00:00+00:00,Aave,total,total,total,total,,383.0190185,6128304295,4793666899,6128304295,531225961.2,0.086684005,700.3138438,547.797748,45.538806,35.62125124,"5,95,79,47,838",1498661445,409749.6859,384291.0361,25458.64975,0
252,2021-04-01T00:00:00+00:00,Aave,total,total,total,total,,381.1516576,6098426522,4772072360,6098426522,660428925.6,0.108294971,710.6736227,556.1083567,46.02825553,36.01751455,"5,88,72,64,916",1539135039,471197.2166,444986.2078,26211.00879,0
253,2021-03-31T00:00:00+00:00,Aave,total,total,total,total,,376.9783303,6031653285,4683824795,6031653285,461323720.7,0.076483793,716.8502057,556.6634237,46.53255053,36.13442346,"5,73,82,08,573",1509159769,376131.4195,351509.8631,24621.55635,0
254,2021-03-30T00:00:00+00:00,Aave,total,total,total,total,,360.7268124,5771628998,4494380951,5771628998,404930860.9,0.070158851,696.0984564,542.0534901,45.04089739,35.07345175,"5,58,06,55,852",1520960657,324320.4273,306311.5744,18008.85299,0
255,2021-03-29T00:00:00+00:00,Aave,total,total,total,total,,344.0288739,5504461983,4279471924,5504461983,287856459.1,0.052295113,671.9054807,522.3763284,43.35624812,33.70753529,"5,23,84,43,772",1337267105,289501.5655,273720.0923,15781.47326,0
256,2021-03-28T00:00:00+00:00,Aave,total,total,total,total,,350.4577724,5607324358,4360735480,5607324358,316551644.9,0.056453243,687.5290007,534.6814124,44.35910187,34.49743532,"5,24,51,62,312",1408785954,301285.7607,283243.3971,18042.36355,0
257,2021-03-27T00:00:00+00:00,Aave,total,total,total,total,,359.2179088,5747486541,4475542258,5747486541,504407124.6,0.087761341,705.967457,549.7337251,45.46198433,35.4010454,"5,36,12,03,941",1376072790,307559.2623,289490.491,18068.7713,0
258,2021-03-26T00:00:00+00:00,Aave,total,total,total,total,,325.4572962,5207316739,4037895917,5207316739,610221891.3,0.117185476,644.0473951,499.411977,41.40002848,32.10271515,"4,90,60,02,341",1309723734,302003.06,286658.9617,15344.09829,0
259,2021-03-25T00:00:00+00:00,Aave,total,total,total,total,,308.7901564,4940642502,3860696973,4940642502,476834193.2,0.096512588,608.2262924,475.2777407,39.36952831,30.76397831,"4,74,91,27,873",1393716245,312289.3763,296191.4179,16097.95841,0
260,2021-03-24T00:00:00+00:00,Aave,total,total,total,total,,332.583076,5321329216,4118229795,5321329216,581592351.9,0.109294563,650.4212033,503.3674614,42.34848167,32.77391266,"4,97,68,07,274",1370358308,370281.1047,351564.4422,18716.66253,0
261,2021-03-23T00:00:00+00:00,Aave,total,total,total,total,,337.0443077,5392708924,4216002632,5392708924,485965452.1,0.090115276,673.5539777,526.5823509,43.19881209,33.77269348,"5,02,94,00,866",1297649898,367547.2234,351756.6096,15790.61384,0
262,2021-03-22T00:00:00+00:00,Aave,total,total,total,total,,370.9534168,5935254669,4637982989,5935254669,540134320.1,0.091004405,757.3215566,591.7933927,47.94651942,37.4668239,"5,35,44,16,219",1346877996,386742.5577,367601.3101,19141.24763,0
263,2021-03-21T00:00:00+00:00,Aave,total,total,total,total,,370.9534168,5935254669,4637982989,5935254669,540134320.1,0.091004405,760.3570217,594.1653946,48.36349171,37.79265834,"5,44,96,34,798",1336501341,306441.5463,287834.6918,18606.85451,0
264,2021-03-20T00:00:00+00:00,Aave,total,total,total,total,,371.7956736,5948730778,4626191465,5948730778,487000815.1,0.08186634,757.6218677,589.185147,48.00094534,37.32923407,"5,41,94,53,027",1314269768,337533.8165,318145.6639,19388.15257,0
265,2021-03-19T00:00:00+00:00,Aave,total,total,total,total,,364.4511303,5831218085,4534211108,5831218085,490599554.3,0.084133289,763.0428546,593.3232708,47.15089899,36.66337407,"5,41,13,37,919",1295747215,348102.4606,329366.9016,18735.55903,0
266,2021-03-18T00:00:00+00:00,Aave,total,total,total,total,,371.8840321,5950144513,4616688673,5950144513,584760061.8,0.098276615,791.3121958,613.9753485,48.29119964,37.46891086,"5,49,17,80,193",1317105096,442830.3568,413177.2566,29653.10015,0
267,2021-03-17T00:00:00+00:00,Aave,total,total,total,total,,367.2733176,5876373082,4595019762,5876373082,789252691.9,0.134309493,796.7060567,622.9829223,48.10646881,37.61677004,"5,33,78,80,469",1306691876,375350.6679,351944.1937,23406.47421,0
268,2021-03-16T00:00:00+00:00,Aave,total,total,total,total,,367.2733176,5876373082,4595019762,5876373082,789252691.9,0.134309493,807.4398983,631.3762312,48.44018108,37.87771577,"5,33,51,45,289",1253961555,322054.6834,302890.1493,19164.53409,0
269,2021-03-15T00:00:00+00:00,Aave,total,total,total,total,,386.1936869,6179098991,4800061931,6179098991,688907760,0.111490002,859.3522122,667.5639676,51.03657057,39.64634647,"5,16,62,11,249",1264337246,319711.5517,299794.7715,19916.78012,0
270,2021-03-14T00:00:00+00:00,Aave,total,total,total,total,,373.8286689,5981258702,4639482139,5981258702,834401926.3,0.139502731,838.6255657,650.4965806,49.34631105,38.27644651,"5,73,70,73,499",1241038669,318856.692,298803.4422,20053.2498,0
271,2021-03-13T00:00:00+00:00,Aave,total,total,total,total,,404.9601962,6479363139,5029592871,6479363139,795421047.1,0.122762227,920.5424055,714.5692286,53.41283107,41.46160488,"5,27,85,70,830",1082932799,282536.8594,267053.8526,15483.00681,0
272,2021-03-12T00:00:00+00:00,Aave,total,total,total,total,,408.2442591,6531908146,5097673644,6531908146,963879418.8,0.147564754,924.6635882,721.6318874,53.59033267,41.82331109,"5,49,06,61,790",1215514225,342240.0771,321869.1693,20370.90775,0
273,2021-03-11T00:00:00+00:00,Aave,total,total,total,total,,408.2442591,6531908146,5097673644,6531908146,963879418.8,0.147564754,927.3127013,723.6993252,53.72071616,41.92506582,"5,35,82,10,297",1190089016,455263.5648,420294.2748,34969.28997,0
274,2021-03-10T00:00:00+00:00,Aave,total,total,total,total,,446.2748619,7140397790,5543006780,7140397790,872076956.2,0.122132825,1051.446295,816.2253862,60.03103763,46.6013881,"5,61,42,72,397",1224078781,488649.0711,454722.5201,33926.55097,0
275,2021-03-09T00:00:00+00:00,Aave,total,total,total,total,,435.3695868,6965913389,5414396039,6965913389,1117320609,0.160398292,1074.778505,835.3931722,60.54261173,47.05796051,"5,56,83,48,122",1305158375,452097.9491,425601.9264,26496.02268,0
276,2021-03-08T00:00:00+00:00,Aave,total,total,total,total,,413.3315465,6613304744,5128909766,6613304744,1124086854,0.169973545,1051.154299,815.216561,59.10023984,45.83484491,"5,35,25,53,112",1319250097,515729.1038,482833.9923,32895.11152,0
277,2021-03-07T00:00:00+00:00,Aave,total,total,total,total,,390.0044928,6240071884,4846770536,6240071884,635609527.5,0.101859328,1032.746664,802.1519934,57.58061991,44.7238521,"5,14,98,27,086",1125941107,571668.4015,532249.6902,39418.71134,0
278,2021-03-06T00:00:00+00:00,Aave,total,total,total,total,,369.6472047,5914355275,4580840212,5914355275,781089240.3,0.132066676,1032.821001,799.9499108,47.60691252,36.87293866,"5,02,95,20,719",1063343732,222359.3247,211420.8086,10938.51605,0
279,2021-03-05T00:00:00+00:00,Aave,total,total,total,total,,376.6102047,6025763276,4684717662,6025763276,883962715,0.146697219,1046.487195,813.5893862,48.46691275,37.68050482,"5,05,31,75,129",1120774914,255100.0443,242878.4061,12221.63817,0
280,2021-03-04T00:00:00+00:00,Aave,total,total,total,total,,397.8583434,6365733494,4948726824,6365733494,848542076,0.133298398,1109.869617,862.8136174,51.49048637,40.02874945,"5,30,42,55,502",1122153406,255340.0514,240403.4324,14936.61905,0
281,2021-03-03T00:00:00+00:00,Aave,total,total,total,total,,392.5819932,6281311891,4878410878,6281311891,1343278059,0.213853106,1117.715392,868.0789968,51.43554396,39.94766086,"5,04,80,43,616",1031541283,244342.9842,231109.8455,13233.13877,0
282,2021-03-02T00:00:00+00:00,Aave,total,total,total,total,,386.5079222,6184126756,4751222094,6184126756,1331348827,0.215284854,1116.882174,858.0928999,51.13511363,39.28675645,"4,98,60,23,713",1072698948,230816.4674,219887.2092,10929.25816,0
283,2021-03-01T00:00:00+00:00,Aave,total,total,total,total,,351.1966942,5619147107,4402379408,5619147107,1116377857,0.198673898,1024.340808,802.5304897,46.92366857,36.76283755,"4,68,36,28,661",995212054.2,221175.5555,210602.867,10572.68855,0
284,2021-02-28T00:00:00+00:00,Aave,total,total,total,total,,337.973544,5407576704,4183297674,5407576704,752280758,0.139116059,996.8536436,771.1653033,45.52556659,35.21854747,"4,54,37,01,138",1095716543,230015.3041,219152.2191,10863.085,0
285,2021-02-27T00:00:00+00:00,Aave,total,total,total,total,,324.9287698,5198860317,4022944579,5198860317,952295073.3,0.183173814,978.2488333,756.9814538,44.28040927,34.2647468,"4,44,82,65,158",1015032623,221472.4696,211864.5084,9607.961185,0
286,2021-02-26T00:00:00+00:00,Aave,total,total,total,total,,336.9469746,5391151594,4215497367,5391151594,819750980.7,0.152054893,1018.399365,796.3159201,46.27588291,36.18445135,"4,65,08,31,620",1047663236,230078.6459,220345.339,9733.306843,0
287,2021-02-25T00:00:00+00:00,Aave,total,total,total,total,,367.8921457,5886274331,4566911713,5886274331,1202706209,0.204323846,1128.57311,875.6122235,51.02536752,39.58842819,"4,90,76,14,017",1103324338,298953.937,282957.5405,15996.39642,0
288,2021-02-24T00:00:00+00:00,Aave,total,total,total,total,,363.9309444,5822895111,4493589285,5822895111,1704124213,0.292659267,1140.6537,880.254435,51.12542095,39.45402406,"4,86,58,80,666",1030444486,251844.9942,239327.3794,12517.61479,0
289,2021-02-23T00:00:00+00:00,Aave,total,total,total,total,,403.4143349,6454629358,4993628567,6454629358,1378172676,0.213516935,1284.43391,993.7032025,57.37974423,44.3918797,"5,46,12,83,687",1212610015,247210.8008,235568.4911,11642.30969,0
290,2021-02-22T00:00:00+00:00,Aave,total,total,total,total,,438.0971582,7009554531,5439037930,7009554531,972679847.3,0.138764859,1444.110368,1120.552102,63.34000867,49.1484456,"5,80,73,88,414",1319032058,306496.9216,290653.9078,15843.01375,0
291,2021-02-21T00:00:00+00:00,Aave,total,total,total,total,,445.050923,7120814768,5468857524,7120814768,2023133925,0.284115511,1521.532353,1168.552185,65.81154892,50.54393299,"5,77,27,92,428",1247801335,344519.1139,327469.124,17049.98986,0
292,2021-02-20T00:00:00+00:00,Aave,total,total,total,total,,424.6225132,6793960211,5264995286,6793960211,1000716597,0.147295033,1487.186985,1152.499017,64.12371954,49.69282577,"5,71,98,20,906",1205159438,334294.3135,315846.4215,18447.89201,0
293,2021-02-19T00:00:00+00:00,Aave,total,total,total,total,,442.845034,7085520544,5476365610,7085520544,824298073,0.11633557,1593.15201,1231.339719,68.02629458,52.57720415,"5,75,47,54,894",1164357488,301235.2309,283157.4362,18077.79477,0
294,2021-02-18T00:00:00+00:00,Aave,total,total,total,total,,449.7973708,7196757933,5556451684,7196757933,1108363606,0.154008738,1672.286415,1291.133973,70.01618062,54.05788667,"5,66,53,16,993",1097401965,400888.4485,379874.7709,21013.67756,0
295,2021-02-17T00:00:00+00:00,Aave,total,total,total,total,,432.7086996,6923339194,5368310718,6923339194,916262882.4,0.132344069,1694.410501,1313.834524,69.3791148,53.79609971,"5,50,81,30,493",1062710220,355451.6382,338829.6601,16621.97814,0
296,2021-02-16T00:00:00+00:00,Aave,total,total,total,total,,453.8451281,7261522050,5607696745,7261522050,1210515547,0.16670273,1851.227568,1429.607007,74.89782195,57.83970212,"5,65,85,26,040",1048599805,340908.7715,322356.0084,18552.76304,0
297,2021-02-15T00:00:00+00:00,Aave,total,total,total,total,,472.3007085,7556811336,5867494125,7556811336,758456418.7,0.100367256,2017.52909,1566.512588,80.12380115,62.21220983,"5,73,98,73,701",1073301497,346154.1714,328977.1031,17177.06822,0
298,2021-02-14T00:00:00+00:00,Aave,total,total,total,total,,493.7737822,7900380516,6147532273,7900380516,896812584.1,0.113515113,2202.098343,1713.521343,85.96770981,66.89415395,"5,99,90,47,386",1063281754,301222.8347,287286.0521,13936.78256,0
299,2021-02-13T00:00:00+00:00,Aave,total,total,total,total,,529.2602595,8468164152,6544992204,8468164152,938909945.3,0.110875265,2443.767822,1888.773181,94.35793426,72.92866942,"6,12,18,36,390",1046317541,281428.6062,268859.5651,12569.04104,0
300,2021-02-12T00:00:00+00:00,Aave,total,total,total,total,,517.0056749,8272090798,6401770918,8272090798,960453574.5,0.116107717,2473.489169,1914.233223,94.36850133,73.03178147,"5,90,38,82,021",1001859395,326686.463,312384.4493,14302.01368,0
301,2021-02-11T00:00:00+00:00,Aave,total,total,total,total,,524.8063375,8396901400,6507804462,8396901400,1825658896,0.217420547,2634.14972,2041.530618,98.00563988,75.95677383,"5,90,69,54,618",975772962.8,347767.0294,329013.2931,18753.73628,0
302,2021-02-10T00:00:00+00:00,Aave,total,total,total,total,,490.5959174,7849534678,6082195942,7849534678,1084517655,0.138163305,2590.340495,2007.120052,92.76281729,71.87707986,"5,73,90,47,460",974712201.7,336352.4356,316277.8149,20074.62073,0
303,2021-02-09T00:00:00+00:00,Aave,total,total,total,total,,490.9587461,7855339938,6033867106,7855339938,1623318790,0.206651628,2800.762332,2151.329903,95.47462736,73.33625509,"5,54,95,81,740",934141802.3,316496.6105,297293.8147,19202.7958,0
304,2021-02-08T00:00:00+00:00,Aave,total,total,total,total,,476.0123577,7616197723,5910212930,7616197723,1382055639,0.181462678,2915.003079,2262.059038,95.33513922,73.98061251,"5,35,87,44,419",866542137.9,229764.0058,216354.711,13409.29478,0
305,2021-02-07T00:00:00+00:00,Aave,total,total,total,total,,469.8777889,7518044622,5806202409,7518044622,1663865786,0.221316296,3001.327203,2317.931605,95.42056766,73.69351442,"5,30,72,28,722",888063211.9,148440.6316,141274.0101,7166.621489,0
306,2021-02-06T00:00:00+00:00,Aave,total,total,total,total,,502.0077195,8032123512,6206119655,8032123512,1721394810,0.214313787,3268.126131,2525.158109,102.2825209,79.02985585,"5,63,88,58,484",920921888.7,179635.7666,169933.5172,9702.249461,0
307,2021-02-05T00:00:00+00:00,Aave,total,total,total,total,,467.1975157,7475160251,5725294383,7475160251,2948085090,0.394384199,3150.496287,2412.994249,95.9925972,73.52161814,"5,30,18,44,650",841302086.5,215020.944,203654.3446,11366.59942,0
308,2021-02-04T00:00:00+00:00,Aave,total,total,total,total,,382.5836671,6121338674,4716909694,6121338674,1104107031,0.180370192,2699.928518,2080.479398,79.99096168,61.63850142,"4,68,75,76,145",851552554.5,224573.4232,212760.9565,11812.46671,0
309,2021-02-03T00:00:00+00:00,Aave,total,total,total,total,,302.2935787,4836697260,3736440116,4836697260,667054886.3,0.137915369,2240.136256,1730.547628,87.08225219,67.27268691,"3,96,52,46,572",785921068.3,223691.1631,211191.5421,12499.62098,0
310,2021-02-02T00:00:00+00:00,Aave,total,total,total,total,,294.9756757,4719610811,3631127137,4719610811,640809111.6,0.135775838,2330.610864,1793.102163,83.8632389,64.52186309,"3,86,55,62,992",707446676.1,194157.3936,184313.5407,9843.852888,0
311,2021-02-01T00:00:00+00:00,Aave,total,total,total,total,,299.3848161,4790157058,3694895084,4790157058,616188545.7,0.128636397,2492.593569,1922.66592,84.34888521,65.06264357,"3,89,91,09,535",709553194,128080.1329,122370.634,5709.498809,0
312,2021-01-31T00:00:00+00:00,Aave,total,total,total,total,,312.7441799,5003906878,3866671036,5003906878,833174091.2,0.166504716,2575.999159,1990.552898,84.9690471,65.65816698,"4,04,11,55,706",681671013.3,145116.5924,138310.0133,6806.579066,0
313,2021-01-30T00:00:00+00:00,Aave,total,total,total,total,,287.2771227,4596433964,3536601210,4596433964,942434950.7,0.205036112,2438.987019,1876.612284,77.14400843,59.35636097,"3,91,09,27,115",668201050.3,129456.3727,123122.2026,6334.170112,0
314,2021-01-29T00:00:00+00:00,Aave,total,total,total,total,,298.3819963,4774111941,3667671069,4774111941,936133538.8,0.196085377,2607.304271,2003.039426,79.50856802,61.08178406,"3,88,73,02,626",655188472,136919.8718,131042.5577,5877.314166,0
315,2021-01-28T00:00:00+00:00,Aave,total,total,total,total,,287.5833398,4601333437,3526891988,4601333437,1175549929,0.255480274,2565.74063,1966.623413,77.47141153,59.3813303,"2,52,64,00,979",604800147,129862.3241,125296.5377,4565.786388,0
316,2021-01-27T00:00:00+00:00,Aave,total,total,total,total,,275.6091016,4409745626,3397861104,4409745626,1133146597,0.256964164,2535.970059,1954.0524,74.91518047,57.72473049,"2,56,32,77,936",630865251.4,133900.4929,129200.4623,4700.0306,0
317,2021-01-26T00:00:00+00:00,Aave,total,total,total,total,,249.9188097,3998700955,3082352025,3998700955,1128282225,0.282162192,2294.805826,1768.924324,68.63913587,52.90967788,"2,41,55,75,588",621367112.3,141286.0108,136752.246,4533.764815,0
318,2021-01-25T00:00:00+00:00,Aave,total,total,total,total,,266.1120458,4257792733,3294460158,4257792733,1495250298,0.351179682,2537.462508,1963.357462,74.55648225,57.6879561,"2,56,23,83,761",653036587.4,172393.3194,166796.4998,5596.819606,0
319,2021-01-24T00:00:00+00:00,Aave,total,total,total,total,,211.0459384,3376735014,2589783902,3376735014,658167791.8,0.194912479,2125.17986,1629.904795,60.70480814,46.55749836,"2,37,05,53,333",618280712.2,138730.7005,133142.5364,5588.16411,0
320,2021-01-23T00:00:00+00:00,Aave,total,total,total,total,,190.7467136,3051947417,2347620823,3051947417,662882213.4,0.217199749,2002.384398,1540.275328,56.05861109,43.12143845,"2,15,00,14,705",601010602.3,127517.0228,122820.927,4696.095729,0
321,2021-01-22T00:00:00+00:00,Aave,total,total,total,total,,160.6132361,2569811778,1977005935,2569811778,713299996.4,0.277568965,1745.144365,1342.573334,47.80371592,36.77632382,"1,94,99,03,222",529332584.9,113255.2741,109326.9909,3928.283179,0
322,2021-01-21T00:00:00+00:00,Aave,total,total,total,total,,198.7413318,3179861309,2421538107,3179861309,557663098.8,0.175373403,2240.550726,1706.231321,60.06624689,45.74183955,"2,28,57,82,066",654516961.4,143043.6265,138190.3349,4853.291648,0
323,2021-01-20T00:00:00+00:00,Aave,total,total,total,total,,187.0876035,2993401656,2312276665,2993401656,528471458.5,0.176545455,2239.295531,1729.761455,57.89717477,44.72312827,"2,22,59,56,730",670819976.8,169556.7072,165076.6459,4480.061318,0
324,2021-01-19T00:00:00+00:00,Aave,total,total,total,total,,198.8073497,3180917595,2430766370,3180917595,562360312.3,0.176791852,2514.116108,1921.215719,63.39402773,48.44390527,"2,34,67,96,601",647244304.1,180512.4423,175637.7501,4874.692206,0
325,2021-01-18T00:00:00+00:00,Aave,total,total,total,total,,186.6441773,2986306837,2286519601,2986306837,600516974.5,0.201090178,2409.174221,1844.627622,61.3085531,46.9419976,"2,36,51,79,536",658250549.4,152563.3379,149101.5232,3461.814702,0
326,2021-01-17T00:00:00+00:00,Aave,total,total,total,total,,183.645536,2938328576,2252928453,2938328576,889564847.2,0.302745191,2455.212333,1882.504826,61.83314334,47.4098265,"2,28,55,94,388",631938050,128280.6191,124424.2148,3856.404314,0
327,2021-01-16T00:00:00+00:00,Aave,total,total,total,total,,165.9686823,2655498917,2042273199,2655498917,576782300.5,0.217202988,2294.706764,1764.797603,56.90416065,43.76346812,"2,19,85,22,225",583686781.8,120125.6469,117040.8387,3084.808186,0
328,2021-01-15T00:00:00+00:00,Aave,total,total,total,total,,147.2404592,2355847347,1772279085,2355847347,455778664.9,0.193466977,2107.612021,1585.53427,51.37275891,38.6471841,"2,09,13,97,176",568226435.7,144537.358,141452.9584,3084.399617,0
329,2021-01-14T00:00:00+00:00,Aave,total,total,total,total,,147.5924847,2361479755,1795039758,2361479755,561183308.1,0.237640533,2196.610678,1669.717258,52.87276305,40.1903559,"2,18,48,39,460",568023814.4,119721.1145,116289.9526,3431.161941,0
330,2021-01-13T00:00:00+00:00,Aave,total,total,total,total,,126.6659677,2026655483,1536481878,2026655483,584718918.1,0.288514216,1982.222898,1502.795905,46.37954098,35.16203164,"1,88,69,40,970",564045559.5,127143.7777,125129.1027,2014.675008,0
331,2021-01-12T00:00:00+00:00,Aave,total,total,total,total,,115.3358623,1845373797,1394265295,1845373797,542819831.4,0.294151696,1851.934037,1399.22186,43.24604749,32.67439,"1,88,92,01,962",568915582,163983.7651,162294.9647,1688.800321,0
332,2021-01-11T00:00:00+00:00,Aave,total,total,total,total,,127.574343,2041189489,1549539172,2041189489,499745766.7,0.244830659,2020.349461,1533.71877,49.46849606,37.55328589,"2,06,87,08,357",620796086.3,249221.4421,247108.6629,2112.77923,0
333,2021-01-10T00:00:00+00:00,Aave,total,total,total,total,,118.7175962,1899481539,1444658077,1899481539,368143881.6,0.193812824,1790.773675,1361.979887,48.82814024,37.13643208,"2,08,28,19,318",624564736.7,147560.4598,145162.7686,2397.691222,0
334,2021-01-09T00:00:00+00:00,Aave,total,total,total,total,,111.2021531,1779234450,1342654491,1779234450,424083024.2,0.238351401,1699.786716,1282.701258,47.29274733,35.68828132,"1,99,14,45,731",625101652.9,115090.992,112519.6699,2571.322069,0
335,2021-01-08T00:00:00+00:00,Aave,total,total,total,total,,115.5043726,1848069962,1395927336,1848069962,403787021.2,0.218491199,1725.863312,1303.619358,50.15615321,37.88511625,"2,05,19,25,367",616790572.7,133937.4242,130847.7284,3089.695726,0
336,2021-01-07T00:00:00+00:00,Aave,total,total,total,total,,115.0872379,1841395806,1396859730,1841395806,343045310.9,0.186296346,1803.122309,1367.825935,51.64990885,39.1809721,"2,02,41,60,936",598700640.7,134040.3384,131262.7054,2777.633036,0
337,2021-01-06T00:00:00+00:00,Aave,total,total,total,total,,120.0528296,1920845274,1444937745,1920845274,616606750.2,0.321008026,1891.061389,1422.533099,55.43856339,41.70313658,"1,95,81,01,588",540804673.9,128759.6623,125431.5972,3328.065185,0
338,2021-01-05T00:00:00+00:00,Aave,total,total,total,total,,109.5848153,1753357044,1307177514,1753357044,626597105.8,0.357369942,1806.248416,1346.609535,52.27144409,38.96984734,"1,81,91,80,887",461390051.4,97527.36092,96270.45116,1256.909762,0
339,2021-01-04T00:00:00+00:00,Aave,total,total,total,total,,93.11712095,1489873935,1144026141,1489873935,302417463.9,0.202981915,1591.595109,1222.134549,45.33331852,34.80999312,"1,57,88,07,461",564706941.1,139843.2697,138091.1511,1752.118546,0
340,2021-01-03T00:00:00+00:00,Aave,total,total,total,total,,86.06359622,1377017540,1031438130,1377017540,236839371.8,0.171994448,1520.895673,1139.208284,43.50210448,32.58471878,"1,49,74,79,529",540557866.8,292536.8352,290517.0835,2019.751689,0
341,2021-01-02T00:00:00+00:00,Aave,total,total,total,total,,90.03660157,1440585625,1079072670,1440585625,231721692.6,0.160852426,1640.309761,1228.676312,50.16472374,37.57595622,"1,44,43,66,487",488429519.6,244733.1473,242376.4689,2356.678402,0
342,2021-01-01T00:00:00+00:00,Aave,total,total,total,total,,88.32623524,1413219764,1063588346,1413219764,234318366.1,0.16580462,1663.134061,1251.673697,53.75703744,40.45751412,"1,39,67,96,393",513967579.9,290326.4986,288360.9051,1965.593496,0
343,2020-12-31T00:00:00+00:00,Aave,total,total,total,total,,81.41681168,1302668987,980356484.4,1302668987,230388387.6,0.176858734,1739.545781,1309.139162,56.36748833,42.42077861,"1,36,11,46,926",540545672.8,204897.4807,203077.9668,1819.51392,0
344,2020-12-30T00:00:00+00:00,Aave,total,total,total,total,,78.35062795,1253610047,939451867.2,1253610047,156998545.8,0.125237147,1721.222212,1289.879117,59.05138771,44.25294499,"1,40,22,41,498",411805278.3,172803.8437,170639.5748,2164.268864,0
345,2020-12-29T00:00:00+00:00,Aave,total,total,total,total,,82.00171525,1312027444,989182971.4,1312027444,242392752.4,0.184746709,1870.488236,1410.225921,67.03645839,50.5411098,"1,46,17,37,033",397809440.8,79905.88685,79403.78007,502.1067805,0
346,2020-12-28T00:00:00+00:00,Aave,total,total,total,total,,82.09944562,1313591130,938353155.5,1313591130,906177422.9,0.689847398,1995.588332,1425.532318,69.68366973,49.77796355,"1,42,81,22,010",368553213.7,92187.30349,91433.41357,753.8899179,0
347,2020-12-27T00:00:00+00:00,Aave,total,total,total,total,,76.64643363,1226342938,900431219.6,1226342938,206663079.3,0.16851981,1509.213743,1108.126552,65.39487665,48.0155972,"1,36,22,09,830",361700034.8,70515.49824,70002.49788,513.0003656,0
348,2020-12-26T00:00:00+00:00,Aave,total,total,total,total,,77.15107738,1234417238,957500979.3,1234417238,174272800.1,0.141178197,1697.856809,1316.977362,67.89576353,52.66473771,"1,40,04,99,004",319866586.2,49220.38139,48599.46367,620.9177188,0
349,2020-12-25T00:00:00+00:00,Aave,total,total,total,total,,78.41842134,1254694741,963396040.7,1254694741,330372420.9,0.263309003,1738.2941,1334.719592,69.35174924,53.25056241,"1,38,74,59,898",352451656.4,56000.17298,55308.83737,691.335607,0
350,2020-12-24T00:00:00+00:00,Aave,total,total,total,total,,76.45672876,1223307660,913869755.6,1223307660,281637352.1,0.2302261,1694.797661,1266.095501,67.82743973,50.6703651,"1,45,03,92,132",284752712.5,40332.15995,39727.05339,605.1065623,0
351,2020-12-23T00:00:00+00:00,Aave,total,total,total,total,,78.49758464,1255961354,1014904789,1255961354,245682769.5,0.195613319,1773.366082,1433.004067,68.54863582,55.39210144,"1,45,03,92,132",298434234.7,70511.01731,69928.44813,582.5691793,0
352,2020-12-22T00:00:00+00:00,Aave,total,total,total,total,,81.56555043,1305048807,976746421,1305048807,223943870.4,0.171598081,1796.292262,1344.411051,71.06359727,53.18660416,"1,39,69,85,458",313455695.5,48701.8615,48280.34259,421.5189083,0
353,2020-12-21T00:00:00+00:00,Aave,total,total,total,total,,82.94562919,1327130067,1025154339,1327130067,311809383,0.234950131,1774.959936,1371.084813,72.37967093,55.91037047,"1,46,09,18,239",336685087.3,50456.08865,49900.18752,555.9011314,0
354,2020-12-20T00:00:00+00:00,Aave,total,total,total,total,,87.22108633,1395537381,1070203957,1395537381,359720816.2,0.257765088,1857.067344,1424.140153,76.70852852,58.82592029,"1,50,74,42,874",331595980,49998.72213,49370.7417,627.9804335,0
355,2020-12-19T00:00:00+00:00,Aave,total,total,total,total,,91.95660733,1471305717,1071294382,1471305717,262947698.6,0.178717241,2047.595213,1490.905134,82.35988753,59.96828787,"1,50,50,86,354",352741587,50610.60555,50177.84952,432.7560273,0
